month,year,state,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
10,2014,Minnesota,52.4,51,-94.30901265,46.31633293
10,2014,Mississippi,71.5,69.8,-89.66521368,32.75086663
10,2014,Missouri,62.4,62.6,-92.47741016,38.36761316
10,2014,Montana,51.5,48.5,-109.6451486,47.03353642
10,2014,Nebraska,58,56.8,-99.81080907,41.52714896
10,2014,Nevada,60.4,56.2,-116.6552255,39.35623735
10,2014,New Hampshire,53.8,51.2,-71.57759415,43.68563175
10,2014,New Jersey,62,59.5,-74.66075411,40.18442736
10,2014,New Mexico,62,59.3,-106.1083886,34.42137076
10,2014,New York,55.7,53.5,-75.50311828,42.94039011
10,2014,North Carolina,66.3,64.9,-79.37237975,35.54153412
10,2014,North Dakota,52.2,50.2,-100.4693211,47.44633852
10,2014,Ohio,58.6,58.6,-82.7900612,40.29145221
10,2014,Oklahoma,68.9,67.3,-97.50829271,35.58348565
10,2014,Oregon,56.8,52.6,-120.5554134,43.93664816
10,2014,Pennsylvania,57.8,56.2,-77.79955956,40.87383785
10,2014,Rhode Island,59.8,56.9,-71.55361205,41.67608139
10,2014,South Carolina,69.6,68.4,-80.89613969,33.90797425
10,2014,South Dakota,55.4,54,-100.2305075,44.4361607
10,2014,Tennessee,65.4,64.4,-86.34338037,35.84298709
10,2014,Texas,73,71,-99.35069715,31.48446438
10,2014,Utah,58.6,54.7,-111.6782164,39.32379475
10,2014,Vermont,53.4,50.6,-72.66264936,44.07519583
10,2014,Virginia,62.9,61.6,-78.81225447,37.51502389
10,2014,Washington,55.8,52,-120.4468664,47.38096888
10,2014,West Virginia,59.4,58.9,-80.61371197,38.64259874
10,2014,Wisconsin,52.1,52.4,-90.01169426,44.63803019
10,2014,Wyoming,51.4,48.1,-107.5514541,42.99964203
11,2014,Alabama,56.7,58.7,-86.82837194,32.78983219
11,2014,Arizona,58.3,55.1,-111.6644183,34.29310987
11,2014,Arkansas,54.3,55.8,-92.43926766,34.89974533
11,2014,California,58.8,54.6,-119.610699,37.24607067
11,2014,Colorado,41.6,39.9,-105.5478247,38.99855182
11,2014,Connecticut,46.9,45.6,-72.72570604,41.62028634
11,2014,Delaware,52,51,-75.40040409,38.88701645
11,2014,Florida,66.9,68.3,-81.79746387,28.62843926
11,2014,Georgia,57.7,59.2,-83.44634183,32.64922907
11,2014,Idaho,39.8,37.9,-114.6593823,44.08908951
11,2014,Illinois,44.4,47.7,-89.19839676,40.06504091
11,2014,Indiana,44.7,47.5,-86.27563973,39.90814123
11,2014,Iowa,40.2,43.5,-93.50006496,42.07462688
11,2014,Kansas,48.7,49.3,-98.38021317,38.48470815
11,2014,Kentucky,48.7,51.1,-85.29045609,37.52666746
11,2014,Louisiana,61,62.4,-92.58566202,31.05840696
11,2014,Maine,40.2,38.3,-69.22664746,45.37143349
11,2014,Maryland,50.4,50.3,-76.77245461,39.0369223
11,2014,Massachusetts,46,44.6,-71.79863942,42.2533024
11,2014,Michigan,38.9,41,-85.43716696,44.35068131
11,2014,Minnesota,33.8,36.5,-94.30901265,46.31633293
11,2014,Mississippi,57.6,59.1,-89.66521368,32.75086663
11,2014,Missouri,47.8,50.3,-92.47741016,38.36761316
11,2014,Montana,36.6,36.4,-109.6451486,47.03353642
11,2014,Nebraska,42.7,43.3,-99.81080907,41.52714896
11,2014,Nevada,48.4,44.8,-116.6552255,39.35623735
11,2014,New Hampshire,41.8,40,-71.57759415,43.68563175
11,2014,New Jersey,49.5,48.6,-74.66075411,40.18442736
11,2014,New Mexico,49.9,48.1,-106.1083886,34.42137076
11,2014,New York,43.3,42.2,-75.50311828,42.94039011
11,2014,North Carolina,53.6,54.4,-79.37237975,35.54153412
11,2014,North Dakota,33.4,35.3,-100.4693211,47.44633852
11,2014,Ohio,45,46.8,-82.7900612,40.29145221
11,2014,Oklahoma,54.5,55,-97.50829271,35.58348565
11,2014,Oregon,45.6,42.9,-120.5554134,43.93664816
11,2014,Pennsylvania,44.8,44.9,-77.79955956,40.87383785
11,2014,Rhode Island,48.4,46.7,-71.55361205,41.67608139
11,2014,South Carolina,57.2,58.2,-80.89613969,33.90797425
11,2014,South Dakota,38,39.8,-100.2305075,44.4361607
11,2014,Tennessee,51.3,53.1,-86.34338037,35.84298709
11,2014,Texas,60.6,60.4,-99.35069715,31.48446438
11,2014,Utah,45.4,42.4,-111.6782164,39.32379475
11,2014,Vermont,41.3,39.2,-72.66264936,44.07519583
11,2014,Virginia,50,50.9,-78.81225447,37.51502389
11,2014,Washington,44.1,41.9,-120.4468664,47.38096888
11,2014,West Virginia,45.8,47.6,-80.61371197,38.64259874
11,2014,Wisconsin,35.6,39.1,-90.01169426,44.63803019
11,2014,Wyoming,37.2,35.8,-107.5514541,42.99964203
12,2014,Alabama,49.1,50,-86.82837194,32.78983219
12,2014,Arizona,48,45.3,-111.6644183,34.29310987
12,2014,Arkansas,44.4,45.7,-92.43926766,34.89974533
12,2014,California,50,46.4,-119.610699,37.24607067
12,2014,Colorado,30.6,29.3,-105.5478247,38.99855182
12,2014,Connecticut,37.6,34.8,-72.72570604,41.62028634
12,2014,Delaware,42.8,40.9,-75.40040409,38.88701645
12,2014,Florida,61.5,61.5,-81.79746387,28.62843926
12,2014,Georgia,50.6,50.7,-83.44634183,32.64922907
12,2014,Idaho,30.1,27.8,-114.6593823,44.08908951
12,2014,Illinois,34.2,35.1,-89.19839676,40.06504091
12,2014,Indiana,35.1,35.7,-86.27563973,39.90814123
12,2014,Iowa,28.8,29.3,-93.50006496,42.07462688
12,2014,Kansas,36.6,36.8,-98.38021317,38.48470815
12,2014,Kentucky,39.8,40.8,-85.29045609,37.52666746
12,2014,Louisiana,53.4,54.2,-92.58566202,31.05840696
12,2014,Maine,28.9,25.5,-69.22664746,45.37143349
12,2014,Maryland,41.2,40.1,-76.77245461,39.0369223
12,2014,Massachusetts,36.8,33.7,-71.79863942,42.2533024
12,2014,Michigan,29.2,28.9,-85.43716696,44.35068131
12,2014,Minnesota,20.9,20.4,-94.30901265,46.31633293
12,2014,Mississippi,49.5,50.3,-89.66521368,32.75086663
12,2014,Missouri,37.2,38.2,-92.47741016,38.36761316
12,2014,Montana,25.2,25.1,-109.6451486,47.03353642
12,2014,Nebraska,30.1,30.6,-99.81080907,41.52714896
12,2014,Nevada,38.6,35.1,-116.6552255,39.35623735
12,2014,New Hampshire,31.2,27.9,-71.57759415,43.68563175
12,2014,New Jersey,40.4,38.1,-74.66075411,40.18442736
12,2014,New Mexico,40,38.2,-106.1083886,34.42137076
12,2014,New York,32.8,30.5,-75.50311828,42.94039011
12,2014,North Carolina,45.4,45.3,-79.37237975,35.54153412
12,2014,North Dakota,19.2,19.6,-100.4693211,47.44633852
12,2014,Ohio,36,35.6,-82.7900612,40.29145221
12,2014,Oklahoma,43.1,43.7,-97.50829271,35.58348565
12,2014,Oregon,37.1,34.7,-120.5554134,43.93664816
12,2014,Pennsylvania,35.4,34.2,-77.79955956,40.87383785
12,2014,Rhode Island,39.4,36.2,-71.55361205,41.67608139
12,2014,South Carolina,49.2,49.3,-80.89613969,33.90797425
12,2014,South Dakota,24.9,25.7,-100.2305075,44.4361607
12,2014,Tennessee,42.6,43.3,-86.34338037,35.84298709
12,2014,Texas,51.1,50.8,-99.35069715,31.48446438
12,2014,Utah,34.7,31.5,-111.6782164,39.32379475
12,2014,Vermont,30.2,26.8,-72.66264936,44.07519583
12,2014,Virginia,41.4,41.1,-78.81225447,37.51502389
12,2014,Washington,35.2,33.6,-120.4468664,47.38096888
12,2014,West Virginia,37.8,37.5,-80.61371197,38.64259874
12,2014,Wisconsin,24.7,24.9,-90.01169426,44.63803019
12,2014,Wyoming,26.1,24.8,-107.5514541,42.99964203
1,2015,Alabama,46.8,45.8,-86.82837194,32.78983219
1,2015,Arizona,44.7,41.1,-111.6644183,34.29310987
1,2015,Arkansas,41.2,40.4,-92.43926766,34.89974533
1,2015,California,47.7,42.7,-119.610699,37.24607067
1,2015,Colorado,28.6,24.5,-105.5478247,38.99855182
1,2015,Connecticut,29.4,27.4,-72.72570604,41.62028634
1,2015,Delaware,36.6,34.8,-75.40040409,38.88701645
1,2015,Florida,60.2,58.2,-81.79746387,28.62843926
1,2015,Georgia,48.1,46.6,-83.44634183,32.64922907
1,2015,Idaho,28.9,23,-114.6593823,44.08908951
1,2015,Illinois,29.8,27.4,-89.19839676,40.06504091
1,2015,Indiana,30,28.5,-86.27563973,39.90814123
1,2015,Iowa,24.9,20.3,-93.50006496,42.07462688
1,2015,Kansas,33.4,30.2,-98.38021317,38.48470815
1,2015,Kentucky,36,35,-85.29045609,37.52666746
1,2015,Louisiana,50.4,50.1,-92.58566202,31.05840696
1,2015,Maine,18.8,15.9,-69.22664746,45.37143349
1,2015,Maryland,35.2,34,-76.77245461,39.0369223
1,2015,Massachusetts,28.2,26.1,-71.79863942,42.2533024
1,2015,Michigan,22.4,20.7,-85.43716696,44.35068131
1,2015,Minnesota,17,9.7,-94.30901265,46.31633293
1,2015,Mississippi,47,46,-89.66521368,32.75086663
1,2015,Missouri,34,31.3,-92.47741016,38.36761316
1,2015,Montana,24.8,18.7,-109.6451486,47.03353642
1,2015,Nebraska,27.6,23.7,-99.81080907,41.52714896
1,2015,Nevada,36.6,30.5,-116.6552255,39.35623735
1,2015,New Hampshire,21.6,19.4,-71.57759415,43.68563175
1,2015,New Jersey,33.3,31.3,-74.66075411,40.18442736
1,2015,New Mexico,36.6,34,-106.1083886,34.42137076
1,2015,New York,23.2,22.2,-75.50311828,42.94039011
1,2015,North Carolina,42.2,40.7,-79.37237975,35.54153412
1,2015,North Dakota,17.1,9.6,-100.4693211,47.44633852
1,2015,Ohio,29.8,28.6,-82.7900612,40.29145221
1,2015,Oklahoma,39.8,37.8,-97.50829271,35.58348565
1,2015,Oregon,37,31,-120.5554134,43.93664816
1,2015,Pennsylvania,28.2,27.1,-77.79955956,40.87383785
1,2015,Rhode Island,31.4,29,-71.55361205,41.67608139
1,2015,South Carolina,46.5,45.1,-80.89613969,33.90797425
1,2015,South Dakota,23.4,17.4,-100.2305075,44.4361607
1,2015,Tennessee,39.4,38.2,-86.34338037,35.84298709
1,2015,Texas,47.4,46.2,-99.35069715,31.48446438
1,2015,Utah,31.9,26.2,-111.6782164,39.32379475
1,2015,Vermont,19.6,17.8,-72.66264936,44.07519583
1,2015,Virginia,37.3,35.8,-78.81225447,37.51502389
1,2015,Washington,34.6,29.5,-120.4468664,47.38096888
1,2015,West Virginia,33.4,31.9,-80.61371197,38.64259874
1,2015,Wisconsin,19.7,15.3,-90.01169426,44.63803019
1,2015,Wyoming,25.2,19.5,-107.5514541,42.99964203
2,2015,Alabama,42.4,46.5,-86.82837194,32.78983219
2,2015,Arizona,48.6,42.7,-111.6644183,34.29310987
2,2015,Arkansas,37.4,41.2,-92.43926766,34.89974533
2,2015,California,50.9,43.8,-119.610699,37.24607067
2,2015,Colorado,30.6,25.5,-105.5478247,38.99855182
2,2015,Connecticut,19.6,25.9,-72.72570604,41.62028634
2,2015,Delaware,29.2,33.8,-75.40040409,38.88701645
2,2015,Florida,57.6,58.6,-81.79746387,28.62843926
2,2015,Georgia,44,47.3,-83.44634183,32.64922907
2,2015,Idaho,32,24.3,-114.6593823,44.08908951
2,2015,Illinois,22.6,27.3,-89.19839676,40.06504091
2,2015,Indiana,22.3,28,-86.27563973,39.90814123
2,2015,Iowa,18,20.2,-93.50006496,42.07462688
2,2015,Kansas,31.6,31.1,-98.38021317,38.48470815
2,2015,Kentucky,29.2,35,-85.29045609,37.52666746
2,2015,Louisiana,47.4,50.9,-92.58566202,31.05840696
2,2015,Maine,8.4,14,-69.22664746,45.37143349
2,2015,Maryland,28,33.1,-76.77245461,39.0369223
2,2015,Massachusetts,18.2,24.6,-71.79863942,42.2533024
2,2015,Michigan,12.3,18.6,-85.43716696,44.35068131
2,2015,Minnesota,9.6,9.2,-94.30901265,46.31633293
2,2015,Mississippi,42.8,46.7,-89.66521368,32.75086663
2,2015,Missouri,28.7,31.6,-92.47741016,38.36761316
2,2015,Montana,25.8,19,-109.6451486,47.03353642
2,2015,Nebraska,26.6,24.4,-99.81080907,41.52714896
2,2015,Nevada,40.2,32,-116.6552255,39.35623735
2,2015,New Hampshire,11.4,17.9,-71.57759415,43.68563175
2,2015,New Jersey,25.1,30.1,-74.66075411,40.18442736
2,2015,New Mexico,38.5,35.7,-106.1083886,34.42137076
2,2015,New York,12.7,20.3,-75.50311828,42.94039011
2,2015,North Carolina,37.2,41,-79.37237975,35.54153412
2,2015,North Dakota,12.2,9.1,-100.4693211,47.44633852
2,2015,Ohio,20.8,27.9,-82.7900612,40.29145221
2,2015,Oklahoma,37.8,38.9,-97.50829271,35.58348565
2,2015,Oregon,39.9,32.2,-120.5554134,43.93664816
2,2015,Pennsylvania,19.3,25.9,-77.79955956,40.87383785
2,2015,Rhode Island,21.6,27.5,-71.55361205,41.67608139
2,2015,South Carolina,42.4,45.7,-80.89613969,33.90797425
2,2015,South Dakota,21.1,17.5,-100.2305075,44.4361607
2,2015,Tennessee,33.8,38.7,-86.34338037,35.84298709
2,2015,Texas,46.1,47.4,-99.35069715,31.48446438
2,2015,Utah,35.5,27.8,-111.6782164,39.32379475
2,2015,Vermont,8.8,15.9,-72.66264936,44.07519583
2,2015,Virginia,31.4,35.8,-78.81225447,37.51502389
2,2015,Washington,37.9,30.7,-120.4468664,47.38096888
2,2015,West Virginia,25.8,31.6,-80.61371197,38.64259874
2,2015,Wisconsin,11.4,14.4,-90.01169426,44.63803019
2,2015,Wyoming,27,20.3,-107.5514541,42.99964203
3,2015,Alabama,49.6,51.6,-86.82837194,32.78983219
3,2015,Arizona,54.2,47.1,-111.6644183,34.29310987
3,2015,Arkansas,42.9,47.2,-92.43926766,34.89974533
3,2015,California,55,47,-119.610699,37.24607067
3,2015,Colorado,36.4,30.6,-105.5478247,38.99855182
3,2015,Connecticut,23.4,30.9,-72.72570604,41.62028634
3,2015,Delaware,33.2,38.6,-75.40040409,38.88701645
3,2015,Florida,63,61.7,-81.79746387,28.62843926
3,2015,Georgia,51,52,-83.44634183,32.64922907
3,2015,Idaho,38,29.5,-114.6593823,44.08908951
3,2015,Illinois,28.8,34.5,-89.19839676,40.06504091
3,2015,Indiana,28.2,34.4,-86.27563973,39.90814123
3,2015,Iowa,25.9,28.7,-93.50006496,42.07462688
3,2015,Kansas,39,38,-98.38021317,38.48470815
3,2015,Kentucky,35.4,40.9,-85.29045609,37.52666746
3,2015,Louisiana,54,55.7,-92.58566202,31.05840696
3,2015,Maine,13.4,20.4,-69.22664746,45.37143349
3,2015,Maryland,32.4,38.2,-76.77245461,39.0369223
3,2015,Massachusetts,22,29.7,-71.79863942,42.2533024
3,2015,Michigan,18.3,24.1,-85.43716696,44.35068131
3,2015,Minnesota,18.2,18.8,-94.30901265,46.31633293
3,2015,Mississippi,49.8,52,-89.66521368,32.75086663
3,2015,Missouri,35.4,38.7,-92.47741016,38.36761316
3,2015,Montana,33.2,25.4,-109.6451486,47.03353642
3,2015,Nebraska,34.5,31.3,-99.81080907,41.52714896
3,2015,Nevada,45.2,36.8,-116.6552255,39.35623735
3,2015,New Hampshire,16,23.7,-71.57759415,43.68563175
3,2015,New Jersey,29.1,34.9,-74.66075411,40.18442736
3,2015,New Mexico,44.5,40.6,-106.1083886,34.42137076
3,2015,New York,17.4,25.7,-75.50311828,42.94039011
3,2015,North Carolina,42.8,45.6,-79.37237975,35.54153412
3,2015,North Dakota,20.7,18.3,-100.4693211,47.44633852
3,2015,Ohio,26.6,33.7,-82.7900612,40.29145221
3,2015,Oklahoma,44.4,45.2,-97.50829271,35.58348565
3,2015,Oregon,43.7,36.2,-120.5554134,43.93664816
3,2015,Pennsylvania,23.8,31.1,-77.79955956,40.87383785
3,2015,Rhode Island,24.8,32,-71.55361205,41.67608139
3,2015,South Carolina,48.7,50.3,-80.89613969,33.90797425
3,2015,South Dakota,29.2,25.3,-100.2305075,44.4361607
3,2015,Tennessee,40.2,44.3,-86.34338037,35.84298709
3,2015,Texas,52.2,52.9,-99.35069715,31.48446438
3,2015,Utah,41.9,33.8,-111.6782164,39.32379475
3,2015,Vermont,13.8,21.9,-72.66264936,44.07519583
3,2015,Virginia,36.6,40.7,-78.81225447,37.51502389
3,2015,Washington,42.8,35.9,-120.4468664,47.38096888
3,2015,West Virginia,31.4,36.8,-80.61371197,38.64259874
3,2015,Wisconsin,19.2,22.4,-90.01169426,44.63803019
3,2015,Wyoming,33,25.6,-107.5514541,42.99964203
4,2015,Alabama,61.9,59,-86.82837194,32.78983219
4,2015,Arizona,57.4,53.2,-111.6644183,34.29310987
4,2015,Arkansas,56.1,55.9,-92.43926766,34.89974533
4,2015,California,56.8,51.4,-119.610699,37.24607067
4,2015,Colorado,42.7,38.1,-105.5478247,38.99855182
4,2015,Connecticut,39,40.7,-72.72570604,41.62028634
4,2015,Delaware,47.1,47.4,-75.40040409,38.88701645
4,2015,Florida,72.3,66.6,-81.79746387,28.62843926
4,2015,Georgia,62.8,59.2,-83.44634183,32.64922907
4,2015,Idaho,41.6,36.8,-114.6593823,44.08908951
4,2015,Illinois,46.3,45.7,-89.19839676,40.06504091
4,2015,Indiana,45,45,-86.27563973,39.90814123
4,2015,Iowa,44.2,41.4,-93.50006496,42.07462688
4,2015,Kansas,51.6,47.9,-98.38021317,38.48470815
4,2015,Kentucky,51,50.3,-85.29045609,37.52666746
4,2015,Louisiana,65.2,62.7,-92.58566202,31.05840696
4,2015,Maine,29.7,32.1,-69.22664746,45.37143349
4,2015,Maryland,46.7,47.3,-76.77245461,39.0369223
4,2015,Massachusetts,37.4,39.4,-71.79863942,42.2533024
4,2015,Michigan,35.9,35.4,-85.43716696,44.35068131
4,2015,Minnesota,37.6,33.3,-94.30901265,46.31633293
4,2015,Mississippi,62.4,59.6,-89.66521368,32.75086663
4,2015,Missouri,51.1,49.1,-92.47741016,38.36761316
4,2015,Montana,41.2,35.1,-109.6451486,47.03353642
4,2015,Nebraska,46.7,41.8,-99.81080907,41.52714896
4,2015,Nevada,47.7,43.1,-116.6552255,39.35623735
4,2015,New Hampshire,32.2,34.8,-71.57759415,43.68563175
4,2015,New Jersey,43.7,44.3,-74.66075411,40.18442736
4,2015,New Mexico,50,47.4,-106.1083886,34.42137076
4,2015,New York,34.4,36.7,-75.50311828,42.94039011
4,2015,North Carolina,55.4,53.6,-79.37237975,35.54153412
4,2015,North Dakota,38.6,33,-100.4693211,47.44633852
4,2015,Ohio,43.7,43.8,-82.7900612,40.29145221
4,2015,Oklahoma,56.2,54.3,-97.50829271,35.58348565
4,2015,Oregon,45.2,41.1,-120.5554134,43.93664816
4,2015,Pennsylvania,40,41.3,-77.79955956,40.87383785
4,2015,Rhode Island,39.5,40.9,-71.55361205,41.67608139
4,2015,South Carolina,60.6,57.9,-80.89613969,33.90797425
4,2015,South Dakota,43.4,37.8,-100.2305075,44.4361607
4,2015,Tennessee,54.6,53.1,-86.34338037,35.84298709
4,2015,Texas,61.4,60.6,-99.35069715,31.48446438
4,2015,Utah,46,41.4,-111.6782164,39.32379475
4,2015,Vermont,30.9,33.5,-72.66264936,44.07519583
4,2015,Virginia,50,49.3,-78.81225447,37.51502389
4,2015,Washington,45.2,41.8,-120.4468664,47.38096888
4,2015,West Virginia,46.6,46,-80.61371197,38.64259874
4,2015,Wisconsin,37.8,35.4,-90.01169426,44.63803019
4,2015,Wyoming,39.5,34,-107.5514541,42.99964203
5,2015,Alabama,68.9,66.7,-86.82837194,32.78983219
5,2015,Arizona,60.6,60.8,-111.6644183,34.29310987
5,2015,Arkansas,65.9,64.6,-92.43926766,34.89974533
5,2015,California,58.8,57.4,-119.610699,37.24607067
5,2015,Colorado,47.3,47.2,-105.5478247,38.99855182
5,2015,Connecticut,54.8,51.3,-72.72570604,41.62028634
5,2015,Delaware,61,57,-75.40040409,38.88701645
5,2015,Florida,76.3,72.2,-81.79746387,28.62843926
5,2015,Georgia,69.6,67,-83.44634183,32.64922907
5,2015,Idaho,47,45.1,-114.6593823,44.08908951
5,2015,Illinois,59.6,56.8,-89.19839676,40.06504091
5,2015,Indiana,59,56,-86.27563973,39.90814123
5,2015,Iowa,55.6,54,-93.50006496,42.07462688
5,2015,Kansas,59,58.4,-98.38021317,38.48470815
5,2015,Kentucky,62.4,59.9,-85.29045609,37.52666746
5,2015,Louisiana,72.3,69.9,-92.58566202,31.05840696
5,2015,Maine,46.8,44.5,-69.22664746,45.37143349
5,2015,Maryland,60.8,57.2,-76.77245461,39.0369223
5,2015,Massachusetts,53.6,50.2,-71.79863942,42.2533024
5,2015,Michigan,50.2,47.7,-85.43716696,44.35068131
5,2015,Minnesota,49.4,47.8,-94.30901265,46.31633293
5,2015,Mississippi,69.6,67.4,-89.66521368,32.75086663
5,2015,Missouri,61.2,59.3,-92.47741016,38.36761316
5,2015,Montana,46.2,45.5,-109.6451486,47.03353642
5,2015,Nebraska,53.4,53.1,-99.81080907,41.52714896
5,2015,Nevada,51.6,50.8,-116.6552255,39.35623735
5,2015,New Hampshire,49.8,46.7,-71.57759415,43.68563175
5,2015,New Jersey,58.8,54.6,-74.66075411,40.18442736
5,2015,New Mexico,55.4,55.8,-106.1083886,34.42137076
5,2015,New York,52.2,48.7,-75.50311828,42.94039011
5,2015,North Carolina,64.3,62.1,-79.37237975,35.54153412
5,2015,North Dakota,48.4,47.5,-100.4693211,47.44633852
5,2015,Ohio,58.2,54.6,-82.7900612,40.29145221
5,2015,Oklahoma,63.8,63.8,-97.50829271,35.58348565
5,2015,Oregon,49.1,47.2,-120.5554134,43.93664816
5,2015,Pennsylvania,55.9,52.2,-77.79955956,40.87383785
5,2015,Rhode Island,54.2,50.9,-71.55361205,41.67608139
5,2015,South Carolina,68.2,66.1,-80.89613969,33.90797425
5,2015,South Dakota,50.8,50.4,-100.2305075,44.4361607
5,2015,Tennessee,64,61.8,-86.34338037,35.84298709
5,2015,Texas,69.1,68.6,-99.35069715,31.48446438
5,2015,Utah,50.4,50,-111.6782164,39.32379475
5,2015,Vermont,49,46,-72.66264936,44.07519583
5,2015,Virginia,61.5,58.6,-78.81225447,37.51502389
5,2015,Washington,50.8,48.4,-120.4468664,47.38096888
5,2015,West Virginia,58.9,55.7,-80.61371197,38.64259874
5,2015,Wisconsin,50.8,48.6,-90.01169426,44.63803019
5,2015,Wyoming,44.2,43.7,-107.5514541,42.99964203
6,2015,Alabama,75.3,74.1,-86.82837194,32.78983219
6,2015,Arizona,70.6,69.7,-111.6644183,34.29310987
6,2015,Arkansas,73.7,72.6,-92.43926766,34.89974533
6,2015,California,67.6,64.5,-119.610699,37.24607067
6,2015,Colorado,57.4,56.6,-105.5478247,38.99855182
6,2015,Connecticut,64,61.1,-72.72570604,41.62028634
6,2015,Delaware,70.8,66.5,-75.40040409,38.88701645
6,2015,Florida,79.6,77.3,-81.79746387,28.62843926
6,2015,Georgia,75.9,74.2,-83.44634183,32.64922907
6,2015,Idaho,58.2,52.9,-114.6593823,44.08908951
6,2015,Illinois,68.3,66.8,-89.19839676,40.06504091
6,2015,Indiana,68,65.9,-86.27563973,39.90814123
6,2015,Iowa,64.7,64.5,-93.50006496,42.07462688
6,2015,Kansas,68.8,68.4,-98.38021317,38.48470815
6,2015,Kentucky,70.8,68.5,-85.29045609,37.52666746
6,2015,Louisiana,77.6,76.5,-92.58566202,31.05840696
6,2015,Maine,56.6,55.2,-69.22664746,45.37143349
6,2015,Maryland,70.3,66.5,-76.77245461,39.0369223
6,2015,Massachusetts,62.7,60,-71.79863942,42.2533024
6,2015,Michigan,59.8,58.4,-85.43716696,44.35068131
6,2015,Minnesota,59.4,58.9,-94.30901265,46.31633293
6,2015,Mississippi,75.8,74.9,-89.66521368,32.75086663
6,2015,Missouri,69.6,68.7,-92.47741016,38.36761316
6,2015,Montana,56.7,54.3,-109.6451486,47.03353642
6,2015,Nebraska,63,63.3,-99.81080907,41.52714896
6,2015,Nevada,63.2,59.4,-116.6552255,39.35623735
6,2015,New Hampshire,59.6,57.1,-71.57759415,43.68563175
6,2015,New Jersey,68.2,64.2,-74.66075411,40.18442736
6,2015,New Mexico,64.9,64.6,-106.1083886,34.42137076
6,2015,New York,62,59,-75.50311828,42.94039011
6,2015,North Carolina,72.9,69.9,-79.37237975,35.54153412
6,2015,North Dakota,58.8,58.4,-100.4693211,47.44633852
6,2015,Ohio,67.4,64.5,-82.7900612,40.29145221
6,2015,Oklahoma,72.2,72.4,-97.50829271,35.58348565
6,2015,Oregon,59.6,53.9,-120.5554134,43.93664816
6,2015,Pennsylvania,65.2,61.8,-77.79955956,40.87383785
6,2015,Rhode Island,62.8,60.3,-71.55361205,41.67608139
6,2015,South Carolina,76,73.6,-80.89613969,33.90797425
6,2015,South Dakota,60.7,60.9,-100.2305075,44.4361607
6,2015,Tennessee,71.9,69.9,-86.34338037,35.84298709
6,2015,Texas,75.4,76,-99.35069715,31.48446438
6,2015,Utah,61.9,59.3,-111.6782164,39.32379475
6,2015,Vermont,59.2,56.6,-72.66264936,44.07519583
6,2015,Virginia,70.4,67,-78.81225447,37.51502389
6,2015,Washington,60.8,54.8,-120.4468664,47.38096888
6,2015,West Virginia,67.6,64.3,-80.61371197,38.64259874
6,2015,Wisconsin,60.2,59.4,-90.01169426,44.63803019
6,2015,Wyoming,55,53,-107.5514541,42.99964203
7,2015,Alabama,80.2,78.7,-86.82837194,32.78983219
7,2015,Arizona,78.5,77.1,-111.6644183,34.29310987
7,2015,Arkansas,80,78.4,-92.43926766,34.89974533
7,2015,California,74.7,71.5,-119.610699,37.24607067
7,2015,Colorado,65.8,64.2,-105.5478247,38.99855182
7,2015,Connecticut,68.8,68.1,-72.72570604,41.62028634
7,2015,Delaware,75.2,73.1,-75.40040409,38.88701645
7,2015,Florida,82.2,80.2,-81.79746387,28.62843926
7,2015,Georgia,80.4,78.6,-83.44634183,32.64922907
7,2015,Idaho,64.9,60.9,-114.6593823,44.08908951
7,2015,Illinois,72.9,73.4,-89.19839676,40.06504091
7,2015,Indiana,71.9,72.4,-86.27563973,39.90814123
7,2015,Iowa,70.7,71.5,-93.50006496,42.07462688
7,2015,Kansas,77.4,76.2,-98.38021317,38.48470815
7,2015,Kentucky,75.4,74.5,-85.29045609,37.52666746
7,2015,Louisiana,82.4,80.9,-92.58566202,31.05840696
