Incident Date,year,month,state,Total Number of Dead and Missing,Cause of Death,average_temp,Migration Route,geometry
2022-12-23,2022.0,12,ARIZONA,1,Mixed or unknown,,US-Mexico border crossing,POINT (-111.50664 31.7218)
2022-12-26,2022.0,12,ARIZONA,1,Mixed or unknown,,US-Mexico border crossing,POINT (-113.138395 32.472078)
2022-12-30,2022.0,12,ARIZONA,1,Mixed or unknown,,US-Mexico border crossing,POINT (-111.16589 31.66124)
2022-05-17,2022.0,5,TEXAS,1,Mixed or unknown,73.4,US-Mexico border crossing,POINT (-102.239 30.42503)
2022-05-21,2022.0,5,,1,Mixed or unknown,,US-Mexico border crossing,POINT (101.81618 30.33431)
2022-05-29,2022.0,5,TEXAS,1,Mixed or unknown,73.4,US-Mexico border crossing,POINT (-102.3575 29.98876)
2022-06-11,2022.0,6,TEXAS,1,Mixed or unknown,80.8,US-Mexico border crossing,POINT (-101.7609 29.909)
2022-06-13,2022.0,6,TEXAS,1,Mixed or unknown,80.8,US-Mexico border crossing,POINT (-102.10989 29.90606)
2022-06-22,2022.0,6,TEXAS,1,Mixed or unknown,80.8,US-Mexico border crossing,POINT (-101.84912 29.89553)
2022-07-06,2022.0,7,TEXAS,1,Mixed or unknown,85.4,US-Mexico border crossing,POINT (-102.29424 30.06086)
2022-07-12,2022.0,7,TEXAS,1,Mixed or unknown,85.4,US-Mexico border crossing,POINT (-102.1134 30.0442)
2022-07-27,2022.0,7,TEXAS,1,Mixed or unknown,85.4,US-Mexico border crossing,POINT (-101.799197 29.899597)
2022-08-03,2022.0,8,TEXAS,1,Mixed or unknown,85.3,US-Mexico border crossing,POINT (-101.76691 29.94657)
2022-08-11,2022.0,8,TEXAS,1,Mixed or unknown,85.3,US-Mexico border crossing,POINT (-102.08442 29.84786)
2022-08-12,2022.0,8,TEXAS,1,Mixed or unknown,85.3,US-Mexico border crossing,POINT (-102.4424 30.2412)
2022-08-31,2022.0,8,TEXAS,1,Mixed or unknown,85.3,US-Mexico border crossing,POINT (-101.85535 29.88728)
2022-10-30,2022.0,10,TEXAS,1,Mixed or unknown,,US-Mexico border crossing,POINT (-101.776434 30.043516)
2022-03-13,2022.0,3,TEXAS,1,Mixed or unknown,51.4,US-Mexico border crossing,POINT (-104.45847 29.980959)
2022-05-26,2022.0,5,TEXAS,1,Mixed or unknown,73.4,US-Mexico border crossing,POINT (-103.797695 29.334778)
2022-08-08,2022.0,8,TEXAS,1,Mixed or unknown,85.3,US-Mexico border crossing,POINT (-104.350127 29.561305)
2022-06-07,2022.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",80.8,US-Mexico border crossing,POINT (-106.165595 31.791348)
2022-06-10,2022.0,6,TEXAS,1,Drowning,80.8,US-Mexico border crossing,POINT (-106.162408 31.504994)
2022-06-12,2022.0,6,TEXAS,1,Drowning,80.8,US-Mexico border crossing,POINT (-106.366456 31.724355)
2022-06-30,2022.0,6,TEXAS,1,Violence,80.8,US-Mexico border crossing,POINT (-106.278382 31.562936)
2022-10-13,2022.0,10,TEXAS,1,Violence,,US-Mexico border crossing,POINT (-106.284045 31.579881)
2022-03-22,2022.0,3,TEXAS,1,Accidental death,51.4,US-Mexico border crossing,POINT (-106.473951 31.782808)
2022-04-13,2022.0,4,TEXAS,1,Vehicle accident / death linked to hazardous transport,62.8,US-Mexico border crossing,POINT (-98.532686 27.856545)
2022-05-01,2022.0,5,TEXAS,1,Accidental death,73.4,US-Mexico border crossing,POINT (-106.350146 31.756423)
2022-09-28,2022.0,9,TEXAS,2,Vehicle accident / death linked to hazardous transport,,US-Mexico border crossing,POINT (-99.741488 29.245722)
2022-11-12,2022.0,11,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-116.01633 32.62774)
2022-10-06,2022.0,10,,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-144.77425 32.83105)
2022-09-21,2022.0,9,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-116.032934 32.734828)
2022-08-28,2022.0,8,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",80.4,US-Mexico border crossing,POINT (-114.643016 32.736945)
2022-08-07,2022.0,8,CALIFORNIA,1,Drowning,77.9,US-Mexico border crossing,POINT (-115.506555 32.686399)
2022-08-01,2022.0,8,CALIFORNIA,1,Violence,77.9,US-Mexico border crossing,POINT (-114.82131 32.80281)
2022-07-27,2022.0,7,,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-115.138 32.6338)
2022-07-26,2022.0,7,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.8,US-Mexico border crossing,POINT (-114.82867 32.80842)
2022-07-24,2022.0,7,CALIFORNIA,1,Drowning,74.8,US-Mexico border crossing,POINT (-114.943039 32.712701)
2022-07-22,2022.0,7,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.8,US-Mexico border crossing,POINT (-115.026125 32.775853)
2022-07-23,2022.0,7,CALIFORNIA,1,Drowning,74.8,US-Mexico border crossing,POINT (-115.537829 32.662321)
2022-07-22,2022.0,7,CALIFORNIA,1,Drowning,74.8,US-Mexico border crossing,POINT (-114.942787 32.711615)
2022-07-18,2022.0,7,CALIFORNIA,1,Drowning,74.8,US-Mexico border crossing,POINT (-114.943082 32.712692)
2022-07-17,2022.0,7,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.8,US-Mexico border crossing,POINT (-114.91383 32.72226)
2022-07-13,2022.0,7,CALIFORNIA,1,Drowning,74.8,US-Mexico border crossing,POINT (-114.94273 32.71165)
2022-06-27,2022.0,6,CALIFORNIA,1,Drowning,67.2,US-Mexico border crossing,POINT (-115.62878 32.65556)
2022-06-27,2022.0,6,CALIFORNIA,1,Drowning,67.2,US-Mexico border crossing,POINT (-115.526591 32.671228)
2022-06-21,2022.0,6,CALIFORNIA,1,Drowning,67.2,US-Mexico border crossing,POINT (-114.942426 32.714466)
2022-06-18,2022.0,6,CALIFORNIA,1,Drowning,67.2,US-Mexico border crossing,POINT (-114.943252 32.713771)
2022-06-15,2022.0,6,CALIFORNIA,1,Drowning,67.2,US-Mexico border crossing,POINT (-114.71513 32.72998)
2022-06-13,2022.0,6,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",67.2,US-Mexico border crossing,POINT (-114.864373 32.721149)
2022-06-07,2022.0,6,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",67.2,US-Mexico border crossing,POINT (-114.862396 32.745388)
2022-06-06,2022.0,6,CALIFORNIA,1,Drowning,67.2,US-Mexico border crossing,POINT (-114.94267 32.71159)
2022-06-06,2022.0,6,CALIFORNIA,1,Drowning,67.2,US-Mexico border crossing,POINT (-114.72041 32.71881)
2022-06-04,2022.0,6,CALIFORNIA,1,Drowning,67.2,US-Mexico border crossing,POINT (-114.9408 32.71146)
2022-05-26,2022.0,5,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",59.1,US-Mexico border crossing,POINT (-115.07841 33.00263)
2022-05-25,2022.0,5,CALIFORNIA,1,Drowning,59.1,US-Mexico border crossing,POINT (-115.18452 32.97226)
2022-05-17,2022.0,5,CALIFORNIA,1,Drowning,59.1,US-Mexico border crossing,POINT (-115.182992 32.970308)
2022-04-15,2022.0,4,CALIFORNIA,1,Drowning,54.6,US-Mexico border crossing,POINT (-114.942857 32.712945)
2022-04-12,2022.0,4,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",54.6,US-Mexico border crossing,POINT (-116.04549 32.67129)
2022-03-20,2022.0,3,CALIFORNIA,1,Drowning,50.7,US-Mexico border crossing,POINT (-114.78615 32.71781)
2022-03-09,2022.0,3,CALIFORNIA,1,Drowning,50.7,US-Mexico border crossing,POINT (-115.03065 32.70538)
2022-03-08,2022.0,3,CALIFORNIA,1,Drowning,50.7,US-Mexico border crossing,POINT (-115.48228 32.70153)
2022-03-01,2022.0,3,CALIFORNIA,1,Drowning,50.7,US-Mexico border crossing,POINT (-115.50448 32.66681)
2022-02-15,2022.0,2,CALIFORNIA,2,Drowning,47.4,US-Mexico border crossing,POINT (-114.9435 32.712035)
2022-02-09,2022.0,2,CALIFORNIA,2,Drowning,47.4,US-Mexico border crossing,POINT (-114.94317 32.71193)
2022-01-24,2022.0,1,,1,Drowning,,US-Mexico border crossing,POINT (115.032154 32.709856)
2022-08-27,2022.0,8,,1,Drowning,,US-Mexico border crossing,POINT (-100.510035 28.698446)
2022-01-08,2022.0,1,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",38.8,US-Mexico border crossing,POINT (-107.891579 31.793386)
2022-03-03,2022.0,3,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",39.8,US-Mexico border crossing,POINT (-108.23972 31.80696)
2022-03-18,2022.0,3,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",39.8,US-Mexico border crossing,POINT (-109.01613 31.40267)
2022-08-27,2022.0,8,,1,Drowning,,US-Mexico border crossing,POINT (-100.510035 28.698446)
2022-04-19,2022.0,4,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",49.9,US-Mexico border crossing,POINT (-108.643595 31.653244)
2022-05-17,2022.0,5,NEW MEXICO,1,Sickness / lack of access to adequate healthcare,60.1,US-Mexico border crossing,POINT (-106.774861 32.047152)
2022-06-08,2022.0,6,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",68.6,US-Mexico border crossing,POINT (-106.707692 31.952998)
2022-06-19,2022.0,6,TEXAS,1,Drowning,80.8,US-Mexico border crossing,POINT (-106.528011 31.785844)
2022-06-26,2022.0,6,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",68.6,US-Mexico border crossing,POINT (-106.6607 31.80359)
2022-06-27,2022.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",80.8,US-Mexico border crossing,POINT (-106.553227 31.798566)
2022-07-05,2022.0,7,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.4,US-Mexico border crossing,POINT (-106.616758 31.814957)
2022-09-07,2022.0,9,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-108.331064 31.944718)
2022-07-14,2022.0,7,NEW MEXICO,1,Mixed or unknown,74.4,US-Mexico border crossing,POINT (-106.594203 31.796122)
2022-10-03,2022.0,10,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-106.60691 31.80287)
2022-10-09,2022.0,10,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-108.75593 31.89079)
2022-10-14,2022.0,10,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-108.74617 31.77626)
2022-10-28,2022.0,10,TEXAS,1,Vehicle accident / death linked to hazardous transport,,US-Mexico border crossing,POINT (-106.54535 31.798448)
2022-11-19,2022.0,11,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-106.600251 31.784155)
2022-11-22,2022.0,11,NEW MEXICO,1,Mixed or unknown,,US-Mexico border crossing,POINT (-106.64827 31.80732)
2022-07-11,2022.0,7,TEXAS,1,Violence,85.4,US-Mexico border crossing,POINT (-106.278586 31.562829)
2022-10-19,2022.0,10,TEXAS,1,Sickness / lack of access to adequate healthcare,,US-Mexico border crossing,POINT (-106.288992 31.707031)
2022-01-05,2022.0,1,NEW MEXICO,1,Mixed or unknown,38.8,US-Mexico border crossing,POINT (-106.74556 31.89369)
2022-01-08,2022.0,1,NEW MEXICO,1,Mixed or unknown,38.8,US-Mexico border crossing,POINT (-107.891536 31.79324)
2022-02-11,2022.0,2,NEW MEXICO,1,Mixed or unknown,35.4,US-Mexico border crossing,POINT (-107.89154 31.79324)
2022-04-09,2022.0,4,NEW MEXICO,1,Sickness / lack of access to adequate healthcare,49.9,US-Mexico border crossing,POINT (-106.717302 31.935578)
2022-04-25,2022.0,4,NEW MEXICO,1,Mixed or unknown,49.9,US-Mexico border crossing,POINT (-108.0319 32.1396)
2022-06-04,2022.0,6,NEW MEXICO,1,Mixed or unknown,68.6,US-Mexico border crossing,POINT (-108.071793 32.188927)
2022-06-06,2022.0,6,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",68.6,US-Mexico border crossing,POINT (-107.849992 31.818749)
2022-06-18,2022.0,6,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",68.6,US-Mexico border crossing,POINT (-106.77 31.82)
2022-06-19,2022.0,6,TEXAS,1,Drowning,80.8,US-Mexico border crossing,POINT (-106.52841 31.785127)
2022-06-23,2022.0,6,NEW MEXICO,1,Mixed or unknown,68.6,US-Mexico border crossing,POINT (-106.55369 31.79652)
2022-06-23,2022.0,6,NEW MEXICO,1,Mixed or unknown,68.6,US-Mexico border crossing,POINT (-107.891422 32.181322)
2022-06-26,2022.0,6,NEW MEXICO,1,Sickness / lack of access to adequate healthcare,68.6,US-Mexico border crossing,POINT (-106.710134 31.873634)
2022-06-30,2022.0,6,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",68.6,US-Mexico border crossing,POINT (-106.67968 31.79133)
2022-07-03,2022.0,7,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.4,US-Mexico border crossing,POINT (-107.606283 32.04963)
2022-07-06,2022.0,7,NEW MEXICO,1,Mixed or unknown,74.4,US-Mexico border crossing,POINT (-106.721198 31.922153)
2022-07-07,2022.0,7,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.4,US-Mexico border crossing,POINT (-106.77945 31.93323)
2022-07-09,2022.0,7,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.4,US-Mexico border crossing,POINT (-108.33106 31.944699)
2022-07-11,2022.0,7,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.4,US-Mexico border crossing,POINT (-106.812153 31.816477)
2022-07-11,2022.0,7,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.4,US-Mexico border crossing,POINT (-106.812153 31.816477)
2022-07-18,2022.0,7,NEW MEXICO,1,Mixed or unknown,74.4,US-Mexico border crossing,POINT (-106.71 31.80742)
2022-07-19,2022.0,7,NEW MEXICO,1,Mixed or unknown,74.4,US-Mexico border crossing,POINT (-107.387904 32.047412)
2022-07-19,2022.0,7,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.4,US-Mexico border crossing,POINT (-107.34427 32.02978)
2022-07-19,2022.0,7,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.4,US-Mexico border crossing,POINT (-107.365005 32.038612)
2022-07-24,2022.0,7,NEW MEXICO,1,Mixed or unknown,74.4,US-Mexico border crossing,POINT (-107.9454 32.124)
2022-08-15,2022.0,8,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.0,US-Mexico border crossing,POINT (-106.77043 31.82818)
2022-08-17,2022.0,8,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.0,US-Mexico border crossing,POINT (-107.939437 32.169605)
2022-08-22,2022.0,8,NEW MEXICO,1,Mixed or unknown,74.0,US-Mexico border crossing,POINT (-106.79655 31.80705)
2022-08-28,2022.0,8,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.0,US-Mexico border crossing,POINT (-106.7274 31.85473)
2022-08-31,2022.0,8,NEW MEXICO,1,Mixed or unknown,74.0,US-Mexico border crossing,POINT (-107.80045 31.94712)
2022-09-08,2022.0,9,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-108.08549 32.210221)
2022-09-19,2022.0,9,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-106.708758 31.79803)
2022-09-19,2022.0,9,,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (107.43403 32.0751)
2022-09-29,2022.0,9,NEW MEXICO,1,Mixed or unknown,,US-Mexico border crossing,POINT (-106.61277 31.805542)
2022-10-04,2022.0,10,NEW MEXICO,1,Mixed or unknown,,US-Mexico border crossing,POINT (-106.726195 31.799569)
2022-10-14,2022.0,10,NEW MEXICO,1,Mixed or unknown,,US-Mexico border crossing,POINT (-106.604 31.80042)
2022-10-23,2022.0,10,NEW MEXICO,1,Mixed or unknown,,US-Mexico border crossing,POINT (-107.00135 31.801082)
2022-10-26,2022.0,10,NEW MEXICO,1,Sickness / lack of access to adequate healthcare,,US-Mexico border crossing,POINT (-106.728667 32.323673)
2022-10-29,2022.0,10,NEW MEXICO,1,Mixed or unknown,,US-Mexico border crossing,POINT (-106.913844 31.789748)
2022-11-02,2022.0,11,NEW MEXICO,1,Mixed or unknown,,US-Mexico border crossing,POINT (-106.62228 31.80357)
2022-11-10,2022.0,11,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-108.70742 32.338367)
2022-12-23,2022.0,12,NEW MEXICO,1,Mixed or unknown,,US-Mexico border crossing,POINT (-106.69674 31.86087)
2022-05-09,2022.0,5,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",64.8,US-Mexico border crossing,POINT (-113.05184 32.19914)
2022-07-22,2022.0,7,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",80.3,US-Mexico border crossing,POINT (-109.38406 31.44556)
2022-01-01,2022.0,1,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",45.0,US-Mexico border crossing,POINT (-116.929874 32.60485)
2022-01-15,2022.0,1,CALIFORNIA,1,Accidental death,45.0,US-Mexico border crossing,POINT (-117.192652 32.961889)
2022-01-28,2022.0,1,CALIFORNIA,1,Accidental death,45.0,US-Mexico border crossing,POINT (-117.106332 32.53644)
2022-02-05,2022.0,2,CALIFORNIA,1,Accidental death,47.4,US-Mexico border crossing,POINT (-116.908989 32.555132)
2022-02-06,2022.0,2,CALIFORNIA,1,Sickness / lack of access to adequate healthcare,47.4,US-Mexico border crossing,POINT (-116.844072 32.638093)
2022-02-17,2022.0,2,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",47.4,US-Mexico border crossing,POINT (-116.892531 32.693341)
2022-02-23,2022.0,2,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",47.4,US-Mexico border crossing,POINT (-117.012599 32.779604)
2022-03-29,2022.0,3,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",50.7,US-Mexico border crossing,POINT (-116.271585 32.658739)
2022-04-11,2022.0,4,,1,Drowning,,US-Mexico border crossing,POINT (-117.256833 32.716505)
2022-04-26,2022.0,4,CALIFORNIA,1,Drowning,54.6,US-Mexico border crossing,POINT (-117.094904 32.552716)
2022-04-29,2022.0,4,CALIFORNIA,1,Accidental death,54.6,US-Mexico border crossing,POINT (-117.166449 32.754493)
2022-05-27,2022.0,5,CALIFORNIA,1,Mixed or unknown,59.1,US-Mexico border crossing,POINT (-117.00473 32.548236)
2022-06-09,2022.0,6,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",67.2,US-Mexico border crossing,POINT (-116.927289 32.671228)
2022-06-17,2022.0,6,CALIFORNIA,1,Vehicle accident / death linked to hazardous transport,67.2,US-Mexico border crossing,POINT (-116.268627 32.662983)
2022-08-03,2022.0,8,CALIFORNIA,1,Accidental death,77.9,US-Mexico border crossing,POINT (-117.069995 32.539657)
2022-08-08,2022.0,8,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",77.9,US-Mexico border crossing,POINT (-116.776641 32.638584)
2022-08-09,2022.0,8,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",77.9,US-Mexico border crossing,POINT (-116.805081 32.614426)
2022-08-11,2022.0,8,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",77.9,US-Mexico border crossing,POINT (-116.875924 32.615734)
